X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.07600274,40.05644065,2674,1400 COTTMAN AVE,Jardel Recreation Center Basketball Court,1400 COTTMAN AVE,Jardel Recreation Center,,,2380,,A11,A11.3,B2,C4,,,,4239,Basketball Court,Y,Owned,Public use,PPR,786082100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23440778,39.94871933,2675,728 S 55TH ST,Christy Recreation Center,728 S 55TH ST,Christy Recreation Center,,,1829,,A11,A11.3,B3,C50,D18,,,4090,Recreation Center,Y,Owned,Public use,PPR,783752400,CITY OF PHILA,3.16387796,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23315071,39.91872566,2676,2528 HOBSON ST,Buist Park,2528 HOBSON ST,Buist Park,16140E,,8,,A11,A11.2,B3,C36,,,,4071,Neighborhood Park,Y,Owned,Public use,PPR,783216800,CITY OF PHILA,1.10667002,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19136854,39.97454225,2677,KELLY DR,Samuel Memorial & Fountain,,East Fairmount Park,17275E,,1295,,A11,,B4,C16,,,,4145,Fountain,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23737267,39.90618241,2678,7401 LINDBERGH BLVD,Eastwick Park Fields,7401 LINDBERGH BLVD,Eastwick Park,,,2196,,A11,A11.3,B3,C87,,,,4147,Baseball Field,Y,Owned,Public use,PPR,783272800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.04288664,40.02183842,2679,6701 KEYSTONE ST,Disston Park,6701 KEYSTONE ST,Disston Park,16222E,,170,,A11,A11.2,B3,C36,,,,4133,Neighborhood Park,Y,Owned,Public use,PPR,411463110,CITY OF PHILA,23.49995231,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.01225331,40.03114914,2680,8201 STATE RD,Pennypack on the Delaware Maintenance Building,8201 STATE RD,Pennypack Creek Park,,,1543,,A11,,B1,C17,,1234522,,4346,Garage\Maintenance Building,Y,Owned,PPR,PPR,786505000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.00762004,40.12305364,2681,13024 STEVENS RD,Daniel Boyle Recreation Center Playground Equipment,13024 STEVENS RD,Daniel Boyle Recreation Center,,,2159,,A11,A11.3,B2,C42,,, ,4066,Playground Equipment,Y,Owned,Public use,PPR,786512900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.00139151,40.03615133,2682,5200 PENNYPACK DR,Philadelphia Fire Academy Campus,8401 STATE RD,Philadelphia Fire Academy,13110E,,2976,,A13,,B3,C48,D4,,,10440714,Public Safety Training Center,Y,Owned,FIRE,DPP,786505100,PHILA MUNICIPAL AUTH,3.5999999,M,Acreage measured in GIS (subtracted from Police Academy parcel),2012/09/27 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.26530394,39.96681132,2683,7902 LANSDOWNE AVE,Cobbs Creek Golf Course Shed 1,,Cobbs Creek Golf Course & Driving Range,,,1431,,A11,,B4,C65,,1540978,0133,4106,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10680854,39.99923721,2684,3455 KENSINGTON AVE,Harrowgate Park Playground Equipment,3455 KENSINGTON AVE,Harrowgate Park,,,2299,,A11,A11.3,B2,C42,,,,4208,Playground Equipment,Y,Owned,Public use,PPR,786243700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1014999,39.98652541,2685,3267-81 ALMOND ST,Frank Glavin Playground Basketball Court,3267-81 ALMOND ST,Frank Glavin Playground,,,2262,,A11,A11.3,B2,C4,,,,10519872,Basketball Court,Y,Owned,Public use,PPR,786011800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.09353864,40.02981908,2686,802 E GODFREY AVE,Houseman Playground Basketball Court,802 E GODFREY AVE,Houseman Playground,,,2333,,A11,A11.3,B2,C4,,,,4230,Basketball Court,Y,Owned,Public use,PPR,786161300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.08410372,39.99103568,2687,3899 RICHMOND ST,Fuel Site 018,3899 RICHMOND ST,Garage 415 & Fuel Site 018,25018E,,1201,,A15,,B2,C82,,1017155,,10506064,Fuel Pump,Y,Owned,FLEET,FLEET,884463045,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.16884457,40.0202441,2688,4600 MORRIS ST,Fernhill Park Basketball Court,4600 MORRIS ST,Fernhill Park,,,2222,,A11,A11.3,B2,C4,,,,4155,Basketball Court,Y,Owned,Public use,PPR,785353700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16063779,39.93296003,2689,1311-13 S 10TH ST,L&I Confiscation Warehouse,1311-13 S 10TH ST,L&I Confiscation Warehouse,,,1672,,A2,,B1,C73,,1457576,,10419092,Warehouse,N,Lessee,L&I,Lessor,884340335,PALLADINETTI STEPHEN J JR,0.071809,M,,2013/09/04 00:00:00+00,DPP Leases,mw,N,A
-75.1632235,39.99071813,2690,2413 N 19TH ST,2413 N 19th Street,2413 N 19TH ST,2413 N 19th Street,16026E,,947,,A11,A11.2,B3,C31,,,,1081207,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,162076801,CITY OF PHILA,0.024496,C,"Disrepair. Remenants of parklet, broken benches. Surfaces slopes deeply, unwalkable, fence posts no fencing.",2013/06/03 00:00:00+00,"PCPC survey, PPR review, OPA",vm,N,I
-75.1610986,40.02563204,2691,4650 GERMANTOWN AVE,Loudoun Park,4650 GERMANTOWN AVE,Loudoun Park,17429E,,1180,,A11,A11.2,B3,C36,,,,4268,Neighborhood Park,Y,Owned,Public use,PPR,785237600,CITY OF PHILA T/F U/W,7.31688499,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15386248,39.92220406,2692,2100 S 4TH ST,Fuel Site 111,2100 S 4TH ST,Fire Engine 53 / Ladder 27 & Fuel Site 111,25111E,,88,,A15,,B2,C82,,,,10460691,Fuel Pump,Y,Owned,FLEET,FLEET,781476100,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.14833524,39.92234604,2693,100 EMILY ST,100 Emily Street,100 EMILY ST,100 Emily Street,16245E,,526,,A11,A11.2,B3,C31,,,,10243651,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,781085400,CITY OF PHILA,0.015776,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18703221,39.97134092,2694,801 LEMON HILL DR,Lemon Hill Restrooms Building,,East Fairmount Park,,,1454,,A11,,B1,C55,,1082303,,4145,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1351583,39.9783855,2695,1832-50 N HOWARD ST,Towey Playground,1832-50 N HOWARD ST,Towey Playground,,,1964,,A11,A11.3,B3,C50,D18,,,4416,Recreation Center,Y,Owned,Public use,PPR,781166800,CITY OF PHILA,1.451972,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.13793528,40.00105462,2696,3201 N 5TH ST,Rivera Recreation Center Basketball Court,3201 N 5TH ST,Rivera Recreation Center,,,2613,,A11,A11.3,B2,C4,,,,4371,Basketball Court,Y,Owned,Public use,PPR,786672100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.09250674,40.0214778,2697,1010 ARROTT ST,Simpson Playground Pool,1010 ARROTT ST,Simpson Playground,,,2669,,A11,A11.3,B4,C46,,,,4390,Pool,Y,Owned,PPR,PPR,786022900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07689405,40.05671401,2698,1400 COTTMAN AVE,Jardel Recreation Center Tennis Court,1400 COTTMAN AVE,Jardel Recreation Center,,,2377,,A11,A11.3,B2,C67,,,,4239,Tennis Court,Y,Owned,Public use,PPR,786082100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15075308,39.98964349,2699,2400 N 11TH ST,Fotteral Square Playground Equipment,2400 N 11TH ST,Fotteral Square,,,2247,,A11,A11.3,B2,C42,,,,4169,Playground Equipment,Y,Owned,Public use,PPR,371193501,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.97276492,40.09604542,2700,3500 ACADEMY RD,Fitzpatrick Playground,3500 ACADEMY RD,Fitzpatrick Playground,,,1983,,A11,A11.3,B3,C50,D18,,,4165,Recreation Center,Y,Owned,Public use,PPR,786001800,SCHOOL DISTRICT OF PHILA,5.22683095,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.25738182,39.98380136,2701,6600 CITY AVE,Guard Box at Morris Park,6600 CITY AVE,Cobbs Creek Park & Rec Center,,,1476,,A11,,B1,C21,,,,4106,Historic House\Site,Y,Owned,PPR,PPR,783096650,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.24047023,39.98201097,2702,5901-29 W COLUMBIA AVE,Tustin Playground,5901-29 W COLUMBIA AVE,Tustin Playground,,,1965,,A11,A11.3,B3,C50,D18,,,4420,Recreation Center,Y,Owned,Public use,PPR,783098800,CITY OF PHILA,4.33307409,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23334003,39.9952255,2703,5325 OVERBROOK AVE,John C. Anderson Cultural Center Building,5325 OVERBROOK AVE,John C. Anderson Cultural Center,16102E,,516,,A11,A11.3,B3,C50,,1499849,,10125629,Recreation Center,Y,Owned,PPR,PPR,783379905,CITY OF PHILA,,C,"No playground, limited outdoor activities.",2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23207327,39.91513799,2704,6801 GROVERS AVE,James Finnegan Playground Play Equipment,6801 GROVERS AVE,James Finnegan Playground,,,2372,,A11,A11.3,B2,C42,,,,4237,Playground Equipment,Y,Owned,Public use,PPR,783185100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22793261,39.93492897,2705,5800 CHESTER AVE,Franics J. Myers Recreation Center Equipment,5800 CHESTER AVE,Franics J Meyers Recreation Center,,,2253,,A11,A11.3,B2,C42,,,,10350243,Playground Equipment,Y,Owned,Public use,PPR,783092500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15247581,40.02431362,2706,4600 N 16TH ST,Stenton Park Playground Play Equipment,4600 N 16TH ST,Stenton Park Playground,,,2681,,A11,A11.3,B2,C42,,,,4400,Playground Equipment,Y,Owned,Public use,PPR,785673300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14626289,39.98848809,2707,800 W CUMBERLAND ST,Danny Boyle Park,800 W CUMBERLAND ST,Daniel Boyle Park,16596E,,1197,,A11,A11.2,B3,C36,,,,10504179,Neighborhood Park,Y,Owned,Public use,PPR,785137405,SCHOOL DISTRICT,0.35155498,C,Also 16112E. Formerly Vandergrift Park,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14577777,39.93468901,2708,101-31 CARPENTER ST,Shot Tower Playground Play Equipment,101-31 CARPENTER ST,Shot Tower Playground,,,2659,,A11,A11.3,B2,C42,,,,4387,Playground Equipment,Y,Owned,Public use,PPR,781041800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1432691,40.01592684,2709,4101 OLD YORK RD,Hunting Park Playground Equipment,4101 OLD YORK RD,Hunting Park,,,2942,,A11,A11.3,B2,C42,,,,4234,Playground Equipment,Y,Owned,Public use,PPR,785372000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16849869,40.04458295,2710,5826 MC MAHON AVE,Waterview Recreation Center Athletic Field,5826 MC MAHON AVE,Waterview Recreation Center,,,2754,,A11,A11.3,B3,C87,,,,4435,Baseball Field,Y,Owned,Public use,PPR,784246500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16988269,39.958607,2711,200 N 18TH ST,Vine Street Cover,200 N 18TH ST,Logan Square,,,2816,,A11,A11.2,B3,C30,,,0254,4058,Linear Park\Parkway,Y,Owned,Public use,PPR,782697700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.25576718,39.97367606,2712,104 COBBS CREEK PKWY,Cobbs Creek Park Field,6801 HAVERFORD AVE,Cobbs Creek Park & Rec Center,,,2127,,A11,A11.3,B3,C87,,,,4106,Baseball Field,Y,Owned,Public use,PPR,783211000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23147615,40.06901949,2713,8601 WISSAHICKON AVE,Houston Playground Volleyball Court,8601 WISSAHICKON AVE,Houston Playground,,,2340,,A11,A11.3,B2,C85,,,,4455,Volleyball Court,Y,Owned,Public use,PPR,784484750,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19374387,39.93313142,2714,1600 S 29TH ST,Lanier Playground,1600 S 29TH ST,Lanier Playground,16373E,,407,,A11,A11.3,B3,C50,D11,,,4261,Recreation Center,Y,Owned,Public use,PPR,782836000,CITY OF PHILA,4.10438489,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19065761,39.97343288,2715,KELLY DR,Ploughman,,East Fairmount Park,,,3240,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.19140462,40.03544199,2716,6331 WISSAHICKON AVE,Ruin behind Kelter House,6331 WISSAHICKON AVE,Wissahickon Valley Park,,,2868,,A11,,B1,C21,,,,4455,Historic House\Site,Y,Owned,PPR,PPR,784484650,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17835779,39.97822395,2717,1401-55 N 27TH ST,Athletic Recreation Center Play Equipment,1401-55 N 27TH ST,Athletic Recreation Center,,,2035,,A11,A11.3,B2,C42,,,,4034,Playground Equipment,Y,Owned,Public use,PPR,782820300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18021937,39.99898205,2718,2700-2748 CHALMERS AVE,29th & Chalmers Park Athletic Field,3001 W LEHIGH AVE,29th & Chalmers Park,,,2000,,A11,A11.3,B3,C3,,,,4009,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,784223400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14671189,39.93171916,2719,108-10 TITAN ST,108-10 Titan Street,108-10 TITAN ST,108-10 Titan Street,16585E,,339,,A11,A11.2,B3,C31,,,,10305391,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,781404000,CITY OF PHILA,0.03081299,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,I
-75.1762383,40.08184641,2720,8500 PICKERING AVE,Dorthy Emanuel Recreation Center Athletic Field,8500 PICKERING AVE,Dorthy Emanuel Recreation Center,,,2187,,A11,A11.3,B3,C3,,,,10502321,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,784362600,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17204999,39.94966054,2721,1800 WALNUT ST,Lion Crushing A Serpent,1800 WALNUT ST,Rittenhouse Square,,,3159,,A11,,B4,C64,,,,4370,Statue\Monument,Y,Owned,Public use,PPR,782609600,CITY OF PHILA,7.332931,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.17169419,39.94927761,2722,1800 WALNUT ST,Title Unknown (Mask),1800 WALNUT ST,Rittenhouse Square,,,3344,,A11,,B4,C64,,,,4370,Statue\Monument,Y,Owned,Public use,PPR,782609600,CITY OF PHILA,7.332931,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1423314,39.93335253,2723,1 WASHINGTON AVE,Fire Marine 15,811 S CHRIS COLUMBUS BLVD,Fire Marine 15,13115E,,169,,A13,A13.1,B1,C15,D2,1503287,,1051188,Fire Station Marine,N,Lessee,"FIRE, US Coast Gurad",US Coast Guard,884463675,CITY OF PHILA,5.36705684,C,Not on city-owned land or building. Space provided by US Coast Guard.,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-74.97436504,40.08039266,2724,4430 DEERPATH LN,Chalfont Playground Fields,11061 KNIGHTS RD,Chalfont Playground,,,2093,,A11,A11.3,B3,C87,,,,4086,Baseball Field,Y,Owned,Public use,PPR,786249100,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17986493,39.95149082,2460,2401 WALNUT ST,Police Major Crimes / Gun Violence Squad,2401 WALNUT ST,Police Major Crimes/Gun Violence Squad,,,1731,,A13,A13.2,B1,C45,,1438023,,10344706,Police Operations\Unit,N,Lessee,POLICE,Lessor,883039105,2401 WALNUT LP,,C,,2016/05/06 00:00:00+00,Department,nf,N,A
-75.22531578,40.07947106,2726,230 BELLS MILL RD,Bells Mill Comfort Station,,Wissahickon Valley Park,17284E,,1313,,A11,,B1,C55,,,,4455,Restrooms,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22018427,39.93174913,2727,5655 GRAYS AVE,Deritis Playground Basketball Court 2,5655 GRAYS AVE,Deritis Playground,,,2170,,A11,A11.3,B2,C4,,,,4125,Basketball Court,Y,Owned,Public use,PPR,783182000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21624164,39.96611869,2728,743-81 N 48TH ST,Mill Creek Playground Basketball Court,743-81 N 48TH ST,Mill Creek Playground,,,2502,,A11,A11.3,B2,C4,,,,4302,Basketball Court,Y,Owned,Public use,PPR,783708000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.99126924,40.06791662,2729,3694 CHESTERFIELD RD,Mitchell Playground,3694 CHESTERFIELD RD,Mitchell Playground,,,1912,,A11,A11.3,B3,C50,D18,,,4303,Recreation Center,Y,Owned,Public use,PPR,786070000,CITY OF PHILA,6.71113777,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.98878627,40.0975703,2730,11701 THORNTON RD,Palmer Playground,,Palmer Playground,,,1926,,A11,A11.3,B3,C50,D18,,,,Recreation Center,Y,Owned,Public use,PPR,,,74.1582489,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06712472,40.08060214,2731,SUSQUEHANNA RD AND VERREE RD,Verree & Susquehanna Playground,,Verree & Susquehanna Playground,17635E,,1371,,A11,A11.3,B3,C50,D11,,,,Recreation Center,Y,Owned,Public use,PPR,,,,C,,2015/10/02 00:00:00+00,"PPR Data, Capital Expenditure FY15 report",nf,N,A
-75.03723064,40.05895395,2732,2761 HOLME AVE,Holme Street Field,,Pennypack Creek Park,,,3088,,A11,A11.3,B3,C54,,,0172,4345,Regional\Metro Park,Y,Owned,PPR,PPR,,,1.74139,C,No OPA parcel,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.00395974,40.04904349,2733,9050 TORRESDALE AVE,Trumbette Playground Play Equipment,9050 TORRESDALE AVE,Trumbette Playground,,,2717,,A11,A11.3,B2,C42,,,,4419,Playground Equipment,Y,Owned,Public use,PPR,786537600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.98912699,40.05524171,2734,4800 GRANT AVE,Fluehr Park Fields,4800 GRANT AVE,Fluehr Park,,,2240,,A11,A11.3,B3,C87,,,,4166,Baseball Field,Y,Owned,Public use,PPR,786166100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14989709,39.99667953,2735,2900 N 12TH ST,12th & Cambria Playground Building,1149 W CAMBRIA ST,12th & Cambria Playground,16010E,,946,,A11,A11.3,B1,C49,,1040229,,4003,Recreation Building,Y,Owned,PPR,PPR,785072800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14947976,39.99708164,2736,2900 N 12TH ST,12th & Cambria Playground Basketball Court,1135-41 W CAMBRIA ST,12th & Cambria Playground,,,1996,,A11,A11.3,B2,C4,,,,4003,Basketball Court,Y,Owned,Public use,PPR,372389001,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06290215,40.05513153,2737,7522-24 CASTOR AVE,New Northeast Municipal Center,7522-24 CASTOR AVE,New Northeast Municipal Center,20035E,,3081,,A2,,B1,C34,,1247313,,1055499,Multi-Use\Office Building,Y,Owned,CITY OF PHILA,DPP,786065600,CITY OF PHILA,0.294665,C,,2015/09/23 00:00:00+00,FAMIS,nf,N,A
-75.04416526,40.02802135,2738,4423 LONGSHORE AVE,Disston Recreation Center Playground Equipment,4423 LONGSHORE AVE,Disston Recreation Center,,,2179,,A11,A11.3,B2,C42,,,,4134,Playground Equipment,Y,Owned,Public use,PPR,786309000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.03317282,40.03013079,2739,7374 EDMUND ST,Russo Park Playground,7301 TORRESDALE AVE,Russo Park Playground,,,1946,,A11,A11.3,B3,C50,D18,,,4375,Recreation Center,Y,Owned,Public use,PPR,786537100,CITY OF PHILADELPHIA,12.48050498,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.02640163,40.03639033,2740,4500 RHAWN ST,Holmesburg Playground Building,4500 RHAWN ST,Holmesburg Playground,16195E,,1078,,A11,A11.3,B1,C49,,1271265,,4228,Recreation Building,Y,Owned,PPR,PPR,786455200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.99194307,40.06855754,2741,3694 CHESTERFIELD RD,Mitchell Playground Tennis Court,3694 CHESTERFIELD RD,Mitchell Playground,,,2507,,A11,A11.3,B2,C67,,,,4303,Tennis Court,Y,Owned,Public use,PPR,786070000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.98949108,40.09512758,2742,11701 THORNTON RD,Palmer Playground Play Equipment,11701 THORNTON RD,Palmer Playground,,,2571,,A11,A11.3,B2,C42,,,,4338,Playground Equipment,Y,Owned,Public use,PPR,786535300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9802641,40.05271237,2743,5001 GRANT AVE,Glen Foerd Water Tower,5001 GRANT AVE,Glen Foerd,,,1569,,A11,,B4,C21,,1324350,,10513006,Historic House\Site,Y,Owned,Public use,PPR,786166200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23901334,39.94181127,2744,COBBS CREEK PKWY AND WHITBY AVE,Whitby Ave Playground Basketball Court,,Whitby Ave Playground,,,2134,,A11,A11.3,B2,C4,,,0268,4106,Basketball Court,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15054527,40.00731054,2745,3548 GERMANTOWN AVE,Former Engine 30,3548 GERMANTOWN AVE,Former Engine 30,20028E,,1155,,A10,A13.1,B1,C81,,1168360,,1013745,Other,Y,Owned,FIRE,,785221800,CITY OF PHILA,0.14738291,M,,2011/07/01 00:00:00+00,DPP Fixed Asset List,,N,I
-75.1836177,39.96649273,2746,640 WATER WORKS DR,Water Works North Entrance House,,East Fairmount Park,,,3121,,A11,A11.3,B1,C21,,1080700,0258,4145,Historic House\Site,Y,Owned,PPR,PPR,,,0.018826,C,,2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.18090211,39.96472971,2747,2500 SPRING GARDEN ST,General Anthony Wayne,2500 SPRING GARDEN ST,Philadelphia Museum of Art,,,3275,,A11,,B4,C64,,,0216,4145,Statue\Monument,Y,Owned,Public use,PPR,782513700,CITY OF PHILA,24.93726,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.20205633,40.01719028,2748,3600 LINCOLN DR,Wissahickon Hall Shed,,Wissahickon Valley Park,,,2876,,A11,,B4,C65,,1133202,,4455,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20418381,40.02942998,2749,640 W WALNUT LN,Arrow Field Storage Building,640 W WALNUT LN,Wissahickon Valley Park,,,1534,,A11,,B1,C17,,1119037,0257,4455,Garage\Maintenance Building,Y,Owned,PPR,PPR,784471200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20050583,39.96614335,2750,714 N 39TH ST,39th & Olive Playground Pool,700-14 N 39TH ST,39th & Olive Playground,,,2014,,A11,A11.3,B4,C46,,,,4014,Pool,Y,Owned,PPR,PPR,783656600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19775325,39.9659151,2751,3741 FAIRMOUNT AVE,Fairmount Avenue Park West,3741 FAIRMOUNT AVE,Fairmount Avenue Park West,16253E,,493,,A11,A11.2,B3,C31,,,,10529105,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,243011710,PHILADELPHIA HOUSING AUTH,0.06162299,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1951937,40.00902522,2752,4208-52 RIDGE AVE,Innyard Park,4208-52 RIDGE AVE,Innyard Park,17472E,,775,,A11,A11.2,B3,C36,,,0179,4145,Neighborhood Park,Y,Owned,Public use,PPR,784376100,CITY OF PHILA,,C,<Null>,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19430126,39.97159955,2753,3400 W GIRARD AVE,African Plains I,3400 W GIRARD AVE,Philadelphia Zoo,17802E,,1760,,A18,,B1,C80,,,,4440,Zoo\Animal Habitat,Y,Owned,ZOO,ZOO,783172300,CITY OF PHILA,,C,,2012/06/06 00:00:00+00,"D. Brisbee, Zoo per MDO request",mw,N,A
-75.19018992,39.97196365,2754,KELLY DR BETWEEN BOAT HOUSE ROW AND ELLEN PHILLIPS SAMUEL MEMORIAL,Stone Age in America,,East Fairmount Park,,,3195,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.18723052,40.03004061,2755,5800 WISSAHICKON AVE,Children At Play,5800 WISSAHICKON AVE,Wissahickon Park,,,3192,,A11,,B4,C64,,,,4455,Statue\Monument,Y,Owned,Public use,PPR,784484300,CITY OF PHILA,13.8900597,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1658504,39.99797907,2756,2100-22 W CAMBRIA ST,Parking Lot - 2835 N Van Pelt Street,2100-22 W CAMBRIA ST,Parking Lot - 2835 N Van Pelt Street,20443E,,1121,,A17,,B3,C39,,,,10314585,Parking Lot,Y,Owned,Public use,PPA,776082100,PHILA COLLEGE OF,1.06898534,C,<Null>,2011/06/21 00:00:00+00,PCPC,,N,A
